,pred,cellid
5387,2,9091
5388,2,9092
5389,2,9093
5390,2,9094
5391,2,9095
5392,2,9096
5393,1,9097
5394,1,9098
5395,1,9099
5396,1,9100
5397,1,9101
5398,1,9102
5399,1,9103
5400,1,9104
5401,2,9105
5402,2,9106
5403,2,9107
5404,2,9108
5405,2,9109
5406,2,9110
5407,2,9111
5408,2,9112
5409,1,9138
5410,2,9139
5411,2,9140
5412,2,9141
5413,2,9142
5414,2,9143
5415,2,9144
5416,2,9145
5417,2,9146
5418,2,9147
5419,2,9148
5420,2,9153
5421,2,9154
5422,2,9155
5423,1,9156
5424,2,9157
5425,2,9158
5426,2,9159
5427,2,9160
5428,2,9161
5429,1,9162
5430,1,9163
5431,1,9164
5432,1,9165
5433,1,9166
5434,2,9167
5435,1,9168
5436,1,9169
5437,0,9170
5438,0,9171
5439,1,9172
5440,0,9173
5441,1,9174
5442,1,9175
5443,1,9176
5444,1,9177
5445,1,9178
5446,1,9179
5447,1,9180
5448,1,9181
5449,1,9182
5450,1,9183
5451,1,9184
5452,2,9205
5453,2,9206
5454,2,9211
5455,2,9212
5456,2,9213
5457,2,9214
5458,2,9215
5459,1,9216
5460,1,9217
5461,0,9218
5462,1,9219
5463,1,9220
5464,2,9221
5465,2,9222
5466,2,9223
5467,2,9224
5468,2,9225
5469,2,9226
5470,2,9227
5471,2,9228
5472,2,9229
5473,1,9255
5474,1,9256
5475,2,9257
5476,2,9258
5477,2,9259
5478,2,9260
5479,2,9261
5480,2,9263
5481,2,9264
5482,2,9265
5483,2,9266
5484,2,9267
5485,2,9268
5486,2,9270
5487,2,9271
5488,2,9272
5489,2,9273
5490,2,9274
5491,2,9275
5492,2,9276
5493,2,9277
5494,2,9278
5495,1,9279
5496,1,9280
5497,1,9281
5498,1,9282
5499,1,9283
5500,1,9284
5501,1,9285
5502,1,9286
5503,1,9287
5504,1,9288
5505,0,9289
5506,1,9290
5507,1,9291
5508,1,9292
5509,1,9293
5510,1,9294
5511,1,9295
5512,1,9296
5513,1,9297
5514,1,9298
5515,1,9299
5516,1,9300
5517,1,9301
5518,2,9328
5519,2,9329
5520,2,9330
5521,2,9331
5522,1,9332
5523,1,9333
5524,1,9334
5525,0,9335
5526,0,9336
5527,1,9337
5528,2,9338
5529,2,9339
5530,2,9340
5531,2,9341
5532,2,9342
5533,2,9343
5534,2,9344
5535,2,9345
5536,2,9346
5537,2,9347
5538,2,9348
5539,2,9349
5540,2,9350
5541,1,9373
5542,2,9374
5543,2,9375
5544,2,9376
5545,2,9377
5546,2,9380
5547,2,9381
5548,2,9382
5549,2,9383
5550,2,9384
5551,2,9385
5552,2,9387
5553,2,9388
5554,2,9389
5555,2,9390
5556,2,9391
5557,2,9392
5558,2,9393
5559,2,9394
5560,2,9395
5561,2,9396
5562,1,9397
5563,1,9398
5564,1,9399
5565,1,9400
5566,1,9401
5567,1,9402
5568,1,9403
5569,1,9404
5570,1,9405
5571,1,9406
5572,1,9407
5573,1,9408
5574,0,9409
5575,0,9410
5576,0,9411
5577,1,9412
5578,1,9413
5579,1,9414
5580,1,9415
5581,1,9416
5582,1,9417
5583,1,9418
5584,0,9419
5585,2,9446
5586,2,9447
5587,1,9448
5588,0,9449
5589,1,9450
5590,1,9451
5591,0,9452
5592,0,9453
5593,0,9454
5594,1,9455
5595,2,9456
5596,2,9457
5597,2,9458
5598,2,9459
5599,2,9460
5600,2,9461
5601,2,9462
5602,2,9463
5603,2,9464
5604,2,9465
5605,2,9466
5606,2,9490
5607,2,9491
5608,2,9492
5609,2,9493
5610,2,9494
5611,2,9497
5612,2,9498
5613,2,9499
5614,2,9500
5615,2,9501
5616,2,9503
5617,2,9504
5618,2,9505
5619,2,9506
5620,2,9507
5621,2,9508
5622,2,9509
5623,2,9510
5624,2,9511
5625,2,9512
5626,1,9513
5627,1,9514
5628,2,9515
5629,2,9516
5630,2,9517
5631,1,9518
5632,1,9519
5633,2,9520
5634,2,9521
5635,1,9522
5636,0,9523
5637,1,9524
5638,2,9525
5639,1,9526
5640,0,9527
5641,0,9528
5642,1,9529
5643,1,9530
5644,1,9531
5645,1,9532
5646,1,9533
5647,1,9534
5648,1,9535
5649,0,9536
5650,1,9565
5651,1,9566
5652,1,9567
5653,1,9568
5654,1,9569
5655,1,9570
5656,0,9571
5657,1,9572
5658,2,9573
5659,2,9574
5660,2,9575
5661,2,9576
5662,1,9577
5663,2,9578
5664,2,9579
5665,2,9580
5666,2,9581
5667,2,9582
5668,2,9583
5669,2,9584
5670,2,9607
5671,2,9608
5672,2,9609
5673,2,9610
5674,2,9614
5675,2,9615
5676,2,9616
5677,2,9617
5678,2,9618
5679,2,9620
5680,2,9621
5681,2,9622
5682,2,9623
5683,2,9624
5684,2,9625
5685,2,9626
5686,2,9627
5687,2,9628
5688,2,9629
5689,2,9630
5690,1,9631
5691,2,9632
5692,2,9633
5693,1,9634
5694,1,9635
5695,2,9636
5696,2,9637
5697,2,9638
5698,1,9639
5699,1,9640
5700,1,9641
5701,2,9642
5702,2,9643
5703,2,9644
5704,2,9645
5705,1,9646
5706,1,9647
5707,1,9648
5708,1,9649
5709,1,9650
5710,1,9651
5711,1,9652
5712,0,9653
5713,2,9682
5714,2,9683
5715,1,9684
5716,2,9685
5717,1,9686
5718,1,9687
5719,0,9688
5720,1,9689
5721,1,9690
5722,2,9691
5723,2,9692
5724,1,9693
5725,1,9694
5726,1,9695
5727,2,9696
5728,2,9697
5729,2,9698
5730,2,9699
5731,2,9700
5732,2,9701
5733,2,9724
5734,2,9725
5735,2,9726
5736,2,9727
5737,2,9732
5738,2,9733
5739,2,9734
5740,2,9735
5741,2,9737
5742,2,9738
5743,2,9739
5744,2,9740
5745,2,9742
5746,2,9743
5747,2,9744
5748,2,9745
5749,2,9746
5750,2,9747
5751,2,9748
5752,2,9750
5753,1,9751
5754,1,9752
5755,1,9753
5756,1,9754
5757,1,9755
5758,2,9756
5759,2,9757
5760,1,9758
5761,1,9759
5762,2,9760
5763,2,9761
5764,2,9762
5765,1,9763
5766,1,9764
5767,1,9765
5768,1,9766
5769,1,9767
5770,1,9768
5771,0,9769
5772,2,9800
5773,1,9801
5774,1,9802
5775,1,9803
5776,1,9804
5777,0,9805
5778,0,9806
5779,1,9807
5780,1,9808
5781,1,9809
5782,1,9810
5783,1,9811
5784,2,9812
5785,2,9813
5786,2,9814
5787,2,9815
5788,2,9816
5789,2,9817
5790,2,9818
5791,2,9841
5792,2,9842
5793,2,9843
5794,2,9844
5795,2,9847
5796,2,9848
5797,2,9849
5798,2,9850
5799,2,9851
5800,2,9854
5801,2,9855
5802,2,9856
5803,2,9857
5804,2,9858
5805,2,9859
5806,1,9860
5807,1,9861
5808,2,9862
5809,2,9863
5810,1,9864
5811,1,9865
5812,2,9866
5813,2,9867
5814,1,9868
5815,1,9869
5816,1,9870
5817,2,9871
5818,2,9872
5819,2,9873
5820,2,9874
5821,2,9875
5822,1,9876
5823,1,9877
5824,2,9878
5825,1,9879
5826,1,9880
5827,1,9881
5828,1,9882
5829,1,9883
5830,2,9884
5831,1,9885
5832,0,9886
5833,2,9917
5834,1,9918
5835,1,9919
5836,1,9920
5837,1,9921
5838,0,9922
5839,0,9923
5840,1,9924
5841,1,9925
5842,1,9926
5843,1,9927
5844,2,9928
5845,2,9929
5846,2,9930
5847,2,9931
5848,2,9932
5849,2,9933
5850,2,9934
5851,2,9935
5852,2,9958
5853,2,9959
5854,2,9960
5855,2,9961
5856,2,9962
5857,2,9963
5858,2,9964
5859,2,9965
5860,2,9966
5861,2,9967
5862,2,9970
5863,2,9971
5864,2,9972
5865,2,9973
5866,2,9974
5867,2,9975
5868,2,9976
5869,1,9977
5870,1,9978
5871,1,9979
5872,1,9980
5873,0,9981
5874,1,9982
5875,2,9983
5876,2,9984
5877,2,9985
5878,1,9986
5879,1,9987
5880,1,9988
5881,1,9989
5882,1,9990
5883,2,9991
5884,2,9992
5885,2,9993
5886,1,9994
5887,1,9995
5888,1,9996
5889,1,9997
5890,1,9998
5891,1,9999
5892,1,10000
5893,2,10001
5894,1,10002
5895,1,10003
5896,0,10004
5897,1,10035
5898,2,10036
5899,2,10037
5900,2,10038
5901,0,10039
5902,0,10040
5903,1,10041
5904,1,10042
5905,1,10043
5906,2,10044
5907,2,10045
5908,2,10046
5909,2,10047
5910,2,10048
5911,2,10049
5912,2,10050
5913,1,10051
5914,1,10052
5915,2,10077
5916,2,10078
5917,2,10079
5918,2,10080
5919,2,10081
5920,2,10082
5921,2,10083
5922,2,10084
5923,2,10087
5924,2,10088
5925,1,10095
5926,2,10096
5927,2,10098
5928,1,10099
5929,2,10100
5930,2,10101
5931,2,10102
5932,2,10103
5933,2,10104
5934,1,10105
5935,1,10106
5936,1,10107
5937,2,10108
5938,2,10109
5939,1,10110
5940,2,10111
5941,2,10112
5942,1,10113
5943,1,10114
5944,1,10115
5945,2,10116
5946,2,10117
5947,2,10118
5948,1,10119
5949,0,10120
5950,0,10121
5951,1,10152
5952,2,10153
5953,2,10154
5954,2,10155
5955,1,10156
5956,0,10157
5957,0,10158
5958,1,10159
5959,1,10160
5960,2,10161
5961,2,10162
5962,2,10163
5963,2,10164
5964,2,10165
5965,2,10166
5966,2,10167
5967,2,10168
5968,2,10169
5969,2,10170
5970,2,10171
5971,2,10198
5972,2,10199
5973,2,10200
5974,2,10203
5975,2,10204
5976,2,10205
5977,2,10216
5978,2,10217
5979,2,10218
5980,2,10219
5981,2,10220
5982,2,10221
5983,1,10222
5984,1,10223
5985,2,10224
5986,1,10226
5987,1,10227
5988,2,10228
5989,2,10229
5990,1,10230
5991,1,10231
5992,1,10232
5993,1,10233
5994,2,10234
5995,2,10235
5996,1,10236
5997,0,10237
5998,0,10238
5999,1,10269
6000,2,10270
6001,2,10271
6002,2,10272
6003,2,10273
6004,1,10274
6005,0,10275
6006,1,10276
6007,2,10277
6008,1,10278
6009,2,10279
6010,2,10280
6011,2,10281
6012,2,10282
6013,2,10283
6014,2,10284
6015,2,10285
6016,2,10286
6017,2,10287
6018,2,10288
6019,2,10289
6020,2,10316
6021,2,10317
6022,2,10318
6023,2,10319
6024,2,10320
6025,2,10321
6026,2,10333
6027,2,10334
6028,1,10335
6029,1,10336
6030,1,10337
6031,2,10338
6032,2,10339
6033,2,10340
6034,2,10343
6035,1,10344
6036,1,10345
6037,2,10346
6038,1,10347
6039,2,10348
6040,1,10349
6041,1,10350
6042,2,10351
6043,1,10352
6044,1,10353
6045,0,10354
6046,0,10355
6047,1,10386
6048,2,10387
6049,2,10388
6050,2,10389
6051,1,10390
6052,1,10391
6053,1,10392
6054,1,10393
6055,2,10394
6056,2,10395
6057,2,10396
6058,2,10397
6059,2,10398
6060,1,10399
6061,1,10400
6062,1,10401
6063,1,10402
6064,1,10403
6065,2,10404
6066,2,10405
6067,2,10406
6068,2,10435
6069,2,10436
6070,2,10437
6071,2,10438
6072,1,10452
6073,2,10453
6074,2,10454
6075,2,10455
6076,2,10456
6077,1,10460
6078,1,10461
6079,2,10462
6080,2,10463
6081,2,10464
6082,2,10465
6083,2,10466
6084,1,10467
6085,1,10468
6086,1,10469
6087,1,10470
6088,0,10471
6089,0,10472
6090,0,10503
6091,1,10504
6092,1,10505
6093,1,10506
6094,1,10507
6095,1,10508
6096,1,10509
6097,1,10510
6098,1,10511
6099,2,10512
6100,1,10513
6101,1,10514
6102,1,10515
6103,2,10516
6104,2,10517
6105,2,10518
6106,2,10519
6107,2,10520
6108,2,10521
6109,2,10522
6110,2,10523
6111,2,10552
6112,2,10553
6113,2,10554
6114,2,10569
6115,1,10570
6116,2,10571
6117,2,10572
6118,2,10577
6119,2,10578
6120,2,10579
6121,2,10580
6122,2,10581
6123,2,10582
6124,2,10583
6125,1,10584
6126,1,10585
6127,2,10586
6128,1,10587
6129,0,10588
6130,0,10589
6131,1,10620
6132,1,10621
6133,1,10622
6134,1,10623
6135,2,10624
6136,1,10625
6137,1,10626
6138,1,10627
6139,1,10628
6140,0,10629
6141,0,10630
6142,1,10631
6143,1,10632
6144,2,10633
6145,2,10634
6146,2,10635
6147,2,10636
6148,2,10637
6149,1,10638
6150,1,10639
6151,2,10640
6152,2,10693
6153,2,10694
6154,1,10695
6155,2,10696
6156,2,10697
6157,2,10699
6158,1,10700
6159,1,10701
6160,2,10702
6161,2,10703
6162,1,10704
6163,0,10705
6164,2,10738
6165,2,10739
6166,2,10740
6167,2,10741
6168,2,10742
6169,2,10743
6170,1,10744
6171,1,10745
6172,0,10746
6173,0,10747
6174,0,10748
6175,1,10749
6176,1,10750
6177,1,10751
6178,1,10752
6179,2,10753
6180,2,10754
6181,2,10755
6182,2,10756
6183,2,10757
6184,2,10810
6185,2,10811
6186,2,10812
6187,2,10813
6188,2,10814
6189,2,10815
6190,2,10819
6191,0,10820
6192,1,10821
6193,0,10822
6194,2,10855
6195,2,10856
6196,2,10858
6197,2,10862
6198,1,10863
6199,1,10864
6200,1,10865
6201,1,10866
6202,1,10867
6203,1,10868
6204,1,10926
6205,2,10927
6206,2,10928
6207,2,10929
6208,1,10930
6209,0,10937
6210,0,10938
6211,2,10971
6212,2,10972
6213,2,10973
6214,2,10974
6215,2,10975
6216,2,10976
6217,2,10977
6218,2,10978
6219,2,10979
6220,1,10980
6221,2,10981
6222,1,10982
6223,1,10983
6224,2,10984
6225,1,10985
6226,0,11043
6227,2,11044
6228,2,11045
6229,2,11046
6230,1,11047
6231,2,11092
6232,2,11093
6233,2,11094
6234,1,11095
6235,1,11096
6236,1,11097
6237,2,11098
6238,1,11099
6239,1,11100
6240,2,11101
6241,2,11102
6242,2,11103
6243,2,11162
6244,1,11163
6245,1,11211
6246,1,11212
6247,2,11213
6248,2,11216
6249,1,11217
6250,2,11218
6251,2,11219
6252,2,11220
6253,1,11335
6254,2,11336
6255,2,11337
6256,0,11452
6257,1,11453
6258,1,11454
